Invoice (F),StockCode,Description,Quantity,InvoiceDate (R),Price,Customer ID,Country,TotalAmount (M),,,
489914,20725,LUNCH BAG RED SPOTTY,10,12-03-2009 10:28,1.65,12921,United Kingdom,16.5,,,
489914,21241,GREEN SPOTTY CUP,16,12-03-2009 10:28,0.85,12921,United Kingdom,13.6,,,
489914,20675,BLUE SPOTTY BOWL,16,12-03-2009 10:28,1.25,12921,United Kingdom,20,,,
489914,21244,BLUE  SPOTTY PLATE ,16,12-03-2009 10:28,1.69,12921,United Kingdom,27.04,,,
489914,21243,PINK  SPOTTY PLATE ,16,12-03-2009 10:28,1.69,12921,United Kingdom,27.04,,,
489914,21239,PINK  SPOTTY CUP,32,12-03-2009 10:28,0.85,12921,United Kingdom,27.2,,,
489914,20676,RED SPOTTY BOWL,24,12-03-2009 10:28,1.25,12921,United Kingdom,30,,,
489914,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,12-03-2009 10:28,2.95,12921,United Kingdom,17.7,,,
489914,21035,SET/2 RED SPOTTY TEA TOWELS ,12,12-03-2009 10:28,2.95,12921,United Kingdom,35.4,,,
489914,21213,PACK OF 72 SKULL CAKE CASES,24,12-03-2009 10:28,0.55,12921,United Kingdom,13.2,,,
489914,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,12-03-2009 10:28,0.55,12921,United Kingdom,13.2,,,
489914,21232,STRAWBERRY CERAMIC TRINKET BOX,24,12-03-2009 10:28,1.25,12921,United Kingdom,30,,,
489915,22296,HEART IVORY TRELLIS LARGE,24,12-03-2009 10:37,1.65,17035,United Kingdom,39.6,,,
489915,84836,ZINC METAL HEART DECORATION,12,12-03-2009 10:37,1.25,17035,United Kingdom,15,,,
489916,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,48,12-03-2009 10:37,2.55,15194,United Kingdom,122.4,,,
489916,22149,FELTCRAFT 6 FLOWER FRIENDS,6,12-03-2009 10:37,2.1,15194,United Kingdom,12.6,,,
489916,79164,BLACK WINE GLASS,48,12-03-2009 10:37,1.45,15194,United Kingdom,69.6,,,
489916,22083,PAPER CHAIN KIT RETRO SPOT,12,12-03-2009 10:37,2.95,15194,United Kingdom,35.4,,,
489916,16156N,"WRAP, FRIENDSHIP ON GREEN",25,12-03-2009 10:37,0.42,15194,United Kingdom,10.5,,,
489916,16169M,WRAP DAISY CARPET ,25,12-03-2009 10:37,0.42,15194,United Kingdom,10.5,,,
489916,22297,HEART IVORY TRELLIS SMALL,24,12-03-2009 10:37,1.25,15194,United Kingdom,30,,,
489916,22296,HEART IVORY TRELLIS LARGE,12,12-03-2009 10:37,1.65,15194,United Kingdom,19.8,,,
489916,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,12,12-03-2009 10:37,2.1,15194,United Kingdom,25.2,,,
489932,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12-03-2009 10:49,2.95,14347,United Kingdom,17.7,,,
489932,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,12-03-2009 10:49,2.55,14347,United Kingdom,15.3,,,
489932,21629,SQUARE FLOOR CUSHION VINTAGE PINK ,2,12-03-2009 10:49,7.95,14347,United Kingdom,15.9,,,
489932,20724,RED SPOTTY CHARLOTTE BAG,10,12-03-2009 10:49,0.85,14347,United Kingdom,8.5,,,
489932,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,12-03-2009 10:49,1.25,14347,United Kingdom,15,,,
489932,21790,VINTAGE SNAP CARDS,12,12-03-2009 10:49,0.85,14347,United Kingdom,10.2,,,
489935,84884A,ANT WHITE WIRE HEART SPIRAL,30,12-03-2009 10:51,3.39,12934,United Kingdom,101.7,,,
489935,21769,VINTAGE POST OFFICE CABINET,1,12-03-2009 10:51,79.95,12934,United Kingdom,79.95,,,
489994,22084,PAPER CHAIN KIT EMPIRE,40,12-03-2009 11:09,2.55,15291,United Kingdom,102,,,
489994,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,12-03-2009 11:09,2.55,15291,United Kingdom,204,,,
489994,22121,NOEL WOODEN BLOCK LETTERS ,12,12-03-2009 11:09,5.45,15291,United Kingdom,65.4,,,
489994,20685,RED SPOTTY COIR DOORMAT,10,12-03-2009 11:09,5.95,15291,United Kingdom,59.5,,,
489996,21479,WHITE SKULL HOT WATER BOTTLE ,3,12-03-2009 11:10,3.75,17209,United Kingdom,11.25,,,
489996,21484,CHICK GREY HOT WATER BOTTLE,3,12-03-2009 11:10,3.45,17209,United Kingdom,10.35,,,
489996,21481,FAWN BLUE HOT WATER BOTTLE,3,12-03-2009 11:10,2.95,17209,United Kingdom,8.85,,,
489996,20748,KENSINGTON COFFEE SET,1,12-03-2009 11:10,12.75,17209,United Kingdom,12.75,,,
489996,21666, RIDGED GLASS T-LIGHT HOLDER,504,12-03-2009 11:10,0.55,17209,United Kingdom,277.2,,,
489998,21955,UNION JACK GUNS & ROSES  DOORMAT,2,12-03-2009 11:19,6.75,15658,United Kingdom,13.5,,,
489998,21586,KINGS CHOICE GIANT TUBE MATCHES,12,12-03-2009 11:19,2.55,15658,United Kingdom,30.6,,,
489998,21696,SMALL SILVER TRELLIS CANDLEPOT,6,12-03-2009 11:19,2.95,15658,United Kingdom,17.7,,,
489998,21693,SMALL HAMMERED SILVER CANDLEPOT ,6,12-03-2009 11:19,2.95,15658,United Kingdom,17.7,,,
489998,21687,SILVER PLATE CANDLE BOWL LARGE,8,12-03-2009 11:19,3.75,15658,United Kingdom,30,,,
489998,21688,SILVER PLATE CANDLE BOWL SMALL,12,12-03-2009 11:19,2.95,15658,United Kingdom,35.4,,,
489998,84949,SILVER HANGING T-LIGHT HOLDER,12,12-03-2009 11:19,1.65,15658,United Kingdom,19.8,,,
489998,22184,CAKE STAND VICTORIAN FILIGREE LARGE,2,12-03-2009 11:19,8.5,15658,United Kingdom,17,,,
489998,22183,CAKE STAND VICTORIAN FILIGREE MED,3,12-03-2009 11:19,6.75,15658,United Kingdom,20.25,,,
489998,22182,CAKE STAND VICTORIAN FILIGREE SMALL,4,12-03-2009 11:19,4.95,15658,United Kingdom,19.8,,,
489998,22178,VICTORIAN GLASS HANGING T-LIGHT,12,12-03-2009 11:19,1.25,15658,United Kingdom,15,,,
489998,21552,CERAMIC BIRDHOUSE BLACK ROSE  LARGE,2,12-03-2009 11:19,5.95,15658,United Kingdom,11.9,,,
489998,21554,CERAMIC BIRDHOUSE RED ROOF LARGE,2,12-03-2009 11:19,5.95,15658,United Kingdom,11.9,,,
489998,21551,CERAMIC BIRDHOUSE BUTTERFLY LARGE,2,12-03-2009 11:19,5.95,15658,United Kingdom,11.9,,,
489998,21755,LOVE BUILDING BLOCK WORD,3,12-03-2009 11:19,5.95,15658,United Kingdom,17.85,,,
489998,21754,HOME BUILDING BLOCK WORD,3,12-03-2009 11:19,5.95,15658,United Kingdom,17.85,,,
489998,21524,SPOTTY  HOME SWEET HOME DOORMAT,2,12-03-2009 11:19,6.75,15658,United Kingdom,13.5,,,
489999,22121,NOEL WOODEN BLOCK LETTERS ,3,12-03-2009 11:25,5.95,17314,United Kingdom,17.85,,,
489999,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,12-03-2009 11:25,0.85,17314,United Kingdom,10.2,,,
489999,21651,HANGING GLASS ETCHED TEALIGHT,12,12-03-2009 11:25,1.65,17314,United Kingdom,19.8,,,
489999,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,12-03-2009 11:25,0.95,17314,United Kingdom,11.4,,,
489999,22178,VICTORIAN GLASS HANGING T-LIGHT,12,12-03-2009 11:25,1.25,17314,United Kingdom,15,,,
489999,85008,SET OF 3 CONEY ISLAND OVAL BOXES,9,12-03-2009 11:25,4.95,17314,United Kingdom,44.55,,,
489999,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,12,12-03-2009 11:25,2.95,17314,United Kingdom,35.4,,,
490000,10133,COLOURING PENCILS BROWN TUBE,20,12-03-2009 11:34,0.85,17155,United Kingdom,17,,,
490000,84993B,75 BLACK PETIT FOUR CASES,8,12-03-2009 11:34,0.42,17155,United Kingdom,3.36,,,
490000,84990,60 GOLD AND SILVER FAIRY CAKE CASES,8,12-03-2009 11:34,0.55,17155,United Kingdom,4.4,,,
490000,21975,PACK OF 60 DINOSAUR CAKE CASES,8,12-03-2009 11:34,0.55,17155,United Kingdom,4.4,,,
490000,21212,PACK OF 72 RETRO SPOT CAKE CASES,8,12-03-2009 11:34,0.55,17155,United Kingdom,4.4,,,
490000,21429,RED GINGHAM ROSE JEWELLERY BOX,1,12-03-2009 11:34,1.65,17155,United Kingdom,1.65,,,
490000,22082,RIBBON REEL STRIPES DESIGN ,15,12-03-2009 11:34,1.65,17155,United Kingdom,24.75,,,
490000,22151,PLACE SETTING WHITE HEART,5,12-03-2009 11:34,0.42,17155,United Kingdom,2.1,,,
490000,21479,WHITE SKULL HOT WATER BOTTLE ,1,12-03-2009 11:34,3.75,17155,United Kingdom,3.75,,,
490000,21156,RED SPOTTY CHILDS APRON,3,12-03-2009 11:34,1.95,17155,United Kingdom,5.85,,,
490000,21552,CERAMIC BIRDHOUSE BLACK ROSE  LARGE,6,12-03-2009 11:34,5.95,17155,United Kingdom,35.7,,,
490000,21551,CERAMIC BIRDHOUSE BUTTERFLY LARGE,6,12-03-2009 11:34,5.95,17155,United Kingdom,35.7,,,
490001,84270,ASSTD DESIGN BUBBLE GUM RING,30,12-03-2009 11:45,0.21,15965,United Kingdom,6.3,,,
490001,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,12-03-2009 11:45,2.55,15965,United Kingdom,163.2,,,
490002,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1,12-03-2009 11:46,1.95,17322,United Kingdom,1.95,,,
490002,22355,"CHARLOTTE BAG , SUKI DESIGN",2,12-03-2009 11:46,0.85,17322,United Kingdom,1.7,,,
490002,20963,APPLE BATH SPONGE,3,12-03-2009 11:46,1.25,17322,United Kingdom,3.75,,,
490002,20960,WATERMELON BATH SPONGE,11,12-03-2009 11:46,1.25,17322,United Kingdom,13.75,,,
490002,20961,STRAWBERRY BATH SPONGE ,6,12-03-2009 11:46,1.25,17322,United Kingdom,7.5,,,
490002,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,3,12-03-2009 11:46,1.65,17322,United Kingdom,4.95,,,
490002,85040A,S/4 PINK FLOWER CANDLES IN BOWL,3,12-03-2009 11:46,1.65,17322,United Kingdom,4.95,,,
490002,85041,SET/4 PINK ORCHID CANDLES IN BOWL,3,12-03-2009 11:46,1.65,17322,United Kingdom,4.95,,,
490002,84270,ASSTD DESIGN BUBBLE GUM RING,30,12-03-2009 11:46,0.21,17322,United Kingdom,6.3,,,
490002,72529W,WHITE ADVENT CANDLE,4,12-03-2009 11:46,2.12,17322,United Kingdom,8.48,,,
490002,90085,CRYSTAL STILETTO PHONE CHARM,4,12-03-2009 11:46,0.85,17322,United Kingdom,3.4,,,
490002,90090,PINK CRYSTAL HEART PHONE CHARM,2,12-03-2009 11:46,0.85,17322,United Kingdom,1.7,,,
490002,90083,CRYSTAL CZECH CROSS PHONE CHARM,2,12-03-2009 11:46,0.85,17322,United Kingdom,1.7,,,
490002,90088,CRYSTAL KEY+LOCK PHONE CHARM,2,12-03-2009 11:46,0.85,17322,United Kingdom,1.7,,,
490002,90084,PINK CRYSTAL GUITAR PHONE CHARM,4,12-03-2009 11:46,0.85,17322,United Kingdom,3.4,,,
490002,16215,FUNKY GIRLZ MAGNETIC TO DO LIST ,3,12-03-2009 11:46,0.65,17322,United Kingdom,1.95,,,
490002,16212,FUNKY GIRLZ ASST MAGNETIC MEMO PAD,4,12-03-2009 11:46,0.65,17322,United Kingdom,2.6,,,
490002,17164B,ASS COL SMALL SAND GECKO P'WEIGHT,2,12-03-2009 11:46,0.42,17322,United Kingdom,0.84,,,
490002,17164D,ASS COL SMALL SAND FROG P'WEIGHT,4,12-03-2009 11:46,0.42,17322,United Kingdom,1.68,,,
490002,21582,KINGS CHOICE SMALL TUBE MATCHES,4,12-03-2009 11:46,1.65,17322,United Kingdom,6.6,,,
490002,20718,RED SPOTTY SHOPPER BAG,4,12-03-2009 11:46,1.25,17322,United Kingdom,5,,,
490002,20714,POSY SHOPPER BAG,2,12-03-2009 11:46,1.25,17322,United Kingdom,2.5,,,
490002,20716,PARTY FOOD SHOPPER BAG,2,12-03-2009 11:46,1.25,17322,United Kingdom,2.5,,,
490002,22276,WASH BAG VINTAGE ROSE PAISLEY,2,12-03-2009 11:46,2.55,17322,United Kingdom,5.1,,,
490002,20713,JUMBO BAG OWLS,3,12-03-2009 11:46,1.95,17322,United Kingdom,5.85,,,
490002,85099B,JUMBO BAG RED WHITE SPOTTY ,2,12-03-2009 11:46,1.95,17322,United Kingdom,3.9,,,
490002,21931,JUMBO STORAGE BAG SUKI,2,12-03-2009 11:46,1.95,17322,United Kingdom,3.9,,,
490002,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,12-03-2009 11:46,1.95,17322,United Kingdom,1.95,,,
490003,21380,WOODEN HAPPY BIRTHDAY GARLAND,12,12-03-2009 11:51,2.95,16159,United Kingdom,35.4,,,
490003,72756,FAIRY CAKE CANDLES,45,12-03-2009 11:51,1.49,16159,United Kingdom,67.05,,,
490003,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,6,12-03-2009 11:51,3.75,16159,United Kingdom,22.5,,,
490003,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,12-03-2009 11:51,3.75,16159,United Kingdom,22.5,,,
490003,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6,12-03-2009 11:51,3.75,16159,United Kingdom,22.5,,,
490003,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,12-03-2009 11:51,0.55,16159,United Kingdom,13.2,,,
490003,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,12-03-2009 11:51,0.55,16159,United Kingdom,13.2,,,
490003,84991,60 TEATIME FAIRY CAKE CASES,24,12-03-2009 11:51,0.55,16159,United Kingdom,13.2,,,
490003,48188,DOOR MAT WELCOME PUPPIES,4,12-03-2009 11:51,6.75,16159,United Kingdom,27,,,
490003,48111,DOOR MAT 3 SMILEY CATS,4,12-03-2009 11:51,6.75,16159,United Kingdom,27,,,
490003,48187,DOOR MAT NEW ENGLAND,4,12-03-2009 11:51,6.75,16159,United Kingdom,27,,,
490003,20685,RED SPOTTY COIR DOORMAT,4,12-03-2009 11:51,6.75,16159,United Kingdom,27,,,
490004,79323P,PINK CHERRY LIGHTS,24,12-03-2009 11:53,5.45,14051,United Kingdom,130.8,,,
490004,79323LP,LIGHT PINK CHERRY LIGHTS,24,12-03-2009 11:53,5.45,14051,United Kingdom,130.8,,,
490004,22111,SCOTTIE DOG HOT WATER BOTTLE,24,12-03-2009 11:53,4.25,14051,United Kingdom,102,,,
490004,21877,HOME SWEET HOME MUG,36,12-03-2009 11:53,1.25,14051,United Kingdom,45,,,
490004,22112,CHOCOLATE HOT WATER BOTTLE,24,12-03-2009 11:53,4.25,14051,United Kingdom,102,,,
490004,21523,FANCY FONT HOME SWEET HOME DOORMAT,20,12-03-2009 11:53,5.95,14051,United Kingdom,119,,,
490004,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,12-03-2009 11:53,3.39,14051,United Kingdom,81.36,,,
490004,22125,UNION JACK HOT WATER BOTTLE ,24,12-03-2009 11:53,4.95,14051,United Kingdom,118.8,,,
490004,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,12-03-2009 11:53,3.45,14051,United Kingdom,82.8,,,
490005,21185, HOME SWEET HOME  BLACKBOARD,3,12-03-2009 11:57,6.35,13993,United Kingdom,19.05,,,
490005,21770,OPEN CLOSED METAL SIGN,2,12-03-2009 11:57,4.95,13993,United Kingdom,9.9,,,
490005,21668,RED STRIPE CERAMIC DRAWER KNOB,12,12-03-2009 11:57,1.25,13993,United Kingdom,15,,,
490005,21671,RED SPOT CERAMIC DRAWER KNOB,12,12-03-2009 11:57,1.25,13993,United Kingdom,15,,,
490005,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,12-03-2009 11:57,1.25,13993,United Kingdom,15,,,
490005,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,12-03-2009 11:57,1.25,13993,United Kingdom,15,,,
490005,20685,RED SPOTTY COIR DOORMAT,4,12-03-2009 11:57,6.75,13993,United Kingdom,27,,,
490005,21523,FANCY FONT HOME SWEET HOME DOORMAT,4,12-03-2009 11:57,6.75,13993,United Kingdom,27,,,
490005,48173C,DOOR MAT BLACK FLOCK ,4,12-03-2009 11:57,6.75,13993,United Kingdom,27,,,
490005,48194,DOORMAT HEARTS,2,12-03-2009 11:57,6.75,13993,United Kingdom,13.5,,,
490005,48187,DOOR MAT NEW ENGLAND,4,12-03-2009 11:57,6.75,13993,United Kingdom,27,,,
490005,21754,HOME BUILDING BLOCK WORD,3,12-03-2009 11:57,5.95,13993,United Kingdom,17.85,,,
490005,22083,PAPER CHAIN KIT RETRO SPOT,12,12-03-2009 11:57,2.95,13993,United Kingdom,35.4,,,
490005,21589,SWALLOW GIANT TUBE MATCHES,24,12-03-2009 11:57,2.55,13993,United Kingdom,61.2,,,
490005,21592,RETRO SPOT  CIGAR BOX MATCHES ,24,12-03-2009 11:57,1.25,13993,United Kingdom,30,,,
490005,48184,DOOR MAT ENGLISH ROSE ,2,12-03-2009 11:57,6.75,13993,United Kingdom,13.5,,,
490005,84509B,FAIRY CAKE PLACEMATS,8,12-03-2009 11:57,3.75,13993,United Kingdom,30,,,
490005,21294,ETCHED GLASS COASTER,12,12-03-2009 11:57,1.25,13993,United Kingdom,15,,,
490005,84510B,SET OF 4 FAIRY CAKES COASTERS ,10,12-03-2009 11:57,1.25,13993,United Kingdom,12.5,,,
490005,22177,5 HOOK BLACKBOARD ORGANISER ,4,12-03-2009 11:57,9.95,13993,United Kingdom,39.8,,,
490005,21175,GIN + TONIC DIET METAL SIGN,6,12-03-2009 11:57,2.1,13993,United Kingdom,12.6,,,
490005,21181,PLEASE ONE PERSON  METAL SIGN,6,12-03-2009 11:57,2.1,13993,United Kingdom,12.6,,,
490005,21908,CHOCOLATE THIS WAY METAL SIGN,6,12-03-2009 11:57,2.1,13993,United Kingdom,12.6,,,
490005,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,3,12-03-2009 11:57,12.75,13993,United Kingdom,38.25,,,
490005,21145,ANTIQUE GLASS PLACE SETTING,12,12-03-2009 11:57,1.25,13993,United Kingdom,15,,,
490006,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,12-03-2009 12:02,2.55,17411,United Kingdom,15.3,,,
490006,22163,HEART STRING MEMO HOLDER HANGING,6,12-03-2009 12:02,2.95,17411,United Kingdom,17.7,,,
490006,35979,SIX STRING SCANDINAVIAN HEART DECS,6,12-03-2009 12:02,2.95,17411,United Kingdom,17.7,,,
490006,79323P,PINK CHERRY LIGHTS,8,12-03-2009 12:02,6.75,17411,United Kingdom,54,,,
490006,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,6,12-03-2009 12:02,2.1,17411,United Kingdom,12.6,,,
490006,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,12-03-2009 12:02,0.85,17411,United Kingdom,10.2,,,
490006,22337,ANGEL DECORATION PAINTED ZINC ,24,12-03-2009 12:02,0.65,17411,United Kingdom,15.6,,,
490006,21018,BIRD BOX CHRISTMAS TREE DECORATION,12,12-03-2009 12:02,0.85,17411,United Kingdom,10.2,,,
490006,22186,RED STAR CARD HOLDER,6,12-03-2009 12:02,2.95,17411,United Kingdom,17.7,,,
490006,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,12-03-2009 12:02,4.25,17411,United Kingdom,17,,,
490006,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,12-03-2009 12:02,2.95,17411,United Kingdom,17.7,,,
490006,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,12,12-03-2009 12:02,1.65,17411,United Kingdom,19.8,,,
490006,15039,SANDALWOOD FAN,10,12-03-2009 12:02,0.85,17411,United Kingdom,8.5,,,
490006,79321,CHILLI LIGHTS,4,12-03-2009 12:02,4.95,17411,United Kingdom,19.8,,,
490006,85042,ANTIQUE LILY FAIRY LIGHTS,4,12-03-2009 12:02,4.95,17411,United Kingdom,19.8,,,
490006,21738,COSY SLIPPER SHOES SMALL  RED ,6,12-03-2009 12:02,2.95,17411,United Kingdom,17.7,,,
490006,21739,COSY SLIPPER SHOES SMALL GREEN,6,12-03-2009 12:02,2.95,17411,United Kingdom,17.7,,,
490006,21740,COSY SLIPPER SHOES LARGE RED,6,12-03-2009 12:02,2.95,17411,United Kingdom,17.7,,,
490006,21741,COSY SLIPPER SHOES LARGE GREEN,6,12-03-2009 12:02,2.95,17411,United Kingdom,17.7,,,
490008,84627,CANDY STRIPE ROSE C/COVER ,1,12-03-2009 12:10,5.95,15768,United Kingdom,5.95,,,
490008,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,2,12-03-2009 12:10,1.25,15768,United Kingdom,2.5,,,
490008,21276,TWO EMBOSSED HEART MINI DRAWERS,1,12-03-2009 12:10,6.95,15768,United Kingdom,6.95,,,
490008,21784,SHOE SHINE BOX ,2,12-03-2009 12:10,9.95,15768,United Kingdom,19.9,,,
490008,21218,RED SPOTTY BISCUIT TIN,1,12-03-2009 12:10,3.75,15768,United Kingdom,3.75,,,
490008,10138,ASSORTED COLOUR JUMBO PEN,12,12-03-2009 12:10,0.42,15768,United Kingdom,5.04,,,
490008,85152,HAND OVER THE CHOCOLATE   SIGN ,12,12-03-2009 12:10,2.1,15768,United Kingdom,25.2,,,
490008,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,12-03-2009 12:10,1.95,15768,United Kingdom,7.8,,,
490008,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1,12-03-2009 12:10,8.5,15768,United Kingdom,8.5,,,
490008,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,2,12-03-2009 12:10,5.95,15768,United Kingdom,11.9,,,
490008,22152,PLACE SETTING WHITE STAR,2,12-03-2009 12:10,0.42,15768,United Kingdom,0.84,,,
490008,22151,PLACE SETTING WHITE HEART,2,12-03-2009 12:10,0.42,15768,United Kingdom,0.84,,,
490008,85053,FRENCH ENAMEL CANDLEHOLDER,2,12-03-2009 12:10,2.1,15768,United Kingdom,4.2,,,
490008,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,1,12-03-2009 12:10,2.55,15768,United Kingdom,2.55,,,
490008,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1,12-03-2009 12:10,2.95,15768,United Kingdom,2.95,,,
490008,21107,CREAM SLICE FLANNEL PINK SPOT ,1,12-03-2009 12:10,2.95,15768,United Kingdom,2.95,,,
490008,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,1,12-03-2009 12:10,1.45,15768,United Kingdom,1.45,,,
490008,84987,SET OF 36 TEATIME PAPER DOILIES,8,12-03-2009 12:10,1.45,15768,United Kingdom,11.6,,,
490008,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,12-03-2009 12:10,1.25,15768,United Kingdom,1.25,,,
490008,22310,KNITTED MUG COSY IVORY COLOUR ,1,12-03-2009 12:10,1.65,15768,United Kingdom,1.65,,,
490008,21540,DAIRY MAID CERAMIC BUTTER DISH,1,12-03-2009 12:10,4.25,15768,United Kingdom,4.25,,,
490008,21533,RETRO SPOT LARGE MILK JUG,1,12-03-2009 12:10,4.95,15768,United Kingdom,4.95,,,
490008,21754,HOME BUILDING BLOCK WORD,1,12-03-2009 12:10,5.95,15768,United Kingdom,5.95,,,
490008,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,12-03-2009 12:10,3.95,15768,United Kingdom,3.95,,,
490008,22309,TEA COSY RED  STRIPE,1,12-03-2009 12:10,2.55,15768,United Kingdom,2.55,,,
490008,22308,TEA COSY BLUE STRIPE,1,12-03-2009 12:10,2.55,15768,United Kingdom,2.55,,,
490008,37503,TEA TIME CAKE STAND IN GIFT BOX,1,12-03-2009 12:10,10.75,15768,United Kingdom,10.75,,,
490008,84509A,ENGLISH ROSE PLACEMATS,3,12-03-2009 12:10,3.75,15768,United Kingdom,11.25,,,
490008,17109C,FLOWER FAIRY INCENSE ROSE,1,12-03-2009 12:10,1.69,15768,United Kingdom,1.69,,,
490008,17109B,FLOWER FAIRY INCENSE LAVENDER,1,12-03-2009 12:10,1.69,15768,United Kingdom,1.69,,,
490008,84249D,FAIRY CAKE GREETINGS CARD,12,12-03-2009 12:10,0.42,15768,United Kingdom,5.04,,,
490008,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,1,12-03-2009 12:10,4.95,15768,United Kingdom,4.95,,,
490008,21620,S/4 ROSE    BOTANICAL  CANDLE,2,12-03-2009 12:10,3.75,15768,United Kingdom,7.5,,,
490008,21617,4 LILY  BOTANICAL DINNER CANDLES,2,12-03-2009 12:10,3.75,15768,United Kingdom,7.5,,,
490008,21619,4 VANILLA BOTANICAL CANDLES,2,12-03-2009 12:10,3.75,15768,United Kingdom,7.5,,,
490008,47591B,SCOTTIES DES CHILD'S APRON,1,12-03-2009 12:10,1.65,15768,United Kingdom,1.65,,,
490008,21156,RED SPOTTY CHILDS APRON,2,12-03-2009 12:10,1.95,15768,United Kingdom,3.9,,,
490008,47591C,BLUE FAIRY CAKE CHILD'S APRON,2,12-03-2009 12:10,1.95,15768,United Kingdom,3.9,,,
490008,47591D,PINK FAIRY CAKE CHILD'S APRON,2,12-03-2009 12:10,1.95,15768,United Kingdom,3.9,,,
490008,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12-03-2009 12:10,2.95,15768,United Kingdom,8.85,,,
490008,20750, RED/WHITE DOT MINI CASES,1,12-03-2009 12:10,7.95,15768,United Kingdom,7.95,,,
490008,20749,ASSORTED COLOUR MINI CASES,1,12-03-2009 12:10,7.95,15768,United Kingdom,7.95,,,
490008,84270,ASSTD DESIGN BUBBLE GUM RING,30,12-03-2009 12:10,0.21,15768,United Kingdom,6.3,,,
490008,21690,SILVER  CANDLEPOT JARDIN ,2,12-03-2009 12:10,3.75,15768,United Kingdom,7.5,,,
490008,20814,SILVER FINCH DECORATION,2,12-03-2009 12:10,1.25,15768,United Kingdom,2.5,,,
490008,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,3,12-03-2009 12:10,3.75,15768,United Kingdom,11.25,,,
490008,47591A,CAROUSEL DES CHILD'S APRON,2,12-03-2009 12:10,1.65,15768,United Kingdom,3.3,,,
490008,47591B,SCOTTIES DES CHILD'S APRON,1,12-03-2009 12:10,1.65,15768,United Kingdom,1.65,,,
490008,84537B,FAIRY CAKES GIFT BAG,6,12-03-2009 12:10,0.42,15768,United Kingdom,2.52,,,
490008,22033,BOTANICAL ROSE GREETING CARD,12,12-03-2009 12:10,0.42,15768,United Kingdom,5.04,,,
490008,22032,BOTANICAL LILY GREETING CARD,12,12-03-2009 12:10,0.42,15768,United Kingdom,5.04,,,
490008,22031,BOTANICAL LAVENDER BIRTHDAY CARD,12,12-03-2009 12:10,0.42,15768,United Kingdom,5.04,,,
490008,21115,ROSE CARAVAN DOORSTOP,1,12-03-2009 12:10,6.75,15768,United Kingdom,6.75,,,
490008,21407,BROWN CHECK CAT DOORSTOP ,1,12-03-2009 12:10,4.25,15768,United Kingdom,4.25,,,
490008,16161M,WRAP  PINK FLOCK,25,12-03-2009 12:10,0.42,15768,United Kingdom,10.5,,,
490008,82482,WOODEN PICTURE FRAME WHITE FINISH,12,12-03-2009 12:10,2.55,15768,United Kingdom,30.6,,,
490008,21450,DISTRESSED CANDLE STICK WHITE,2,12-03-2009 12:10,5.95,15768,United Kingdom,11.9,,,
