Customer ID,Country,Description,StockCode,Invoice (F),InvoiceDate (R),Quantity,Price,TotalAmount (M),,,
14396,United Kingdom,Etched Glass Bird Tree Decoration,21010,489837,2009-02-12 14:21:00,6,1.25,7.5,,,
14396,United Kingdom,Etched Glass Star Tree Decoration,21009,489837,2009-02-12 14:21:00,6,1.25,7.5,,,
14396,United Kingdom,Jumbo Bag Pink Vintage Paisley,21929,489837,2009-02-12 14:21:00,4,1.95,7.8,,,
14396,United Kingdom,Wooden Frame Antique White ,82494L,489837,2009-02-12 14:21:00,3,2.95,8.85,,,
14396,United Kingdom,Glitter Hanging Butterfly String,20829,489837,2009-02-12 14:21:00,7,2.1,14.7,,,
14396,United Kingdom,Glitter Butterfly Clips,20828,489837,2009-02-12 14:21:00,7,2.55,17.85,,,
14396,United Kingdom,Glitter Star Garland With Bells ,21821,489837,2009-02-12 14:21:00,6,3.75,22.5,,,
14396,United Kingdom,White Metal Lantern,71053,489837,2009-02-12 14:21:00,4,3.75,15,,,
14396,United Kingdom,White Hanging Beads Candle Holder,71038,489837,2009-02-12 14:21:00,2,5.45,10.9,,,
14396,United Kingdom,Wood 2 Drawer Cabinet White Finish,82483,489837,2009-02-12 14:21:00,2,5.95,11.9,,,
14396,United Kingdom,Small Spotty Chocolate Gift Bag ,21291,489837,2009-02-12 14:21:00,27,0.85,27,,,
14396,United Kingdom,Doggy Rubber,10120,489837,2009-02-12 14:21:00,10,0.21,2.1,,,
14396,United Kingdom,Feltcraft Butterfly Hearts,22147,489837,2009-02-12 14:21:00,1,1.45,1.45,,,
14396,United Kingdom,Christmas Craft Heart Stocking ,22145,489837,2009-02-12 14:21:00,1,2.1,2.1,,,
14396,United Kingdom, 3 Stripey Mice Feltcraft,22150,489837,2009-02-12 14:21:00,1,1.95,1.95,,,
14396,United Kingdom,Metal 4 Hook Hanger French Chateau,22173,489837,2009-02-12 14:21:00,4,2.95,11.8,,,
14396,United Kingdom,Cream Cupid Hearts Coat Hanger,84406B,489837,2009-02-12 14:21:00,3,3.25,9.75,,,
14396,United Kingdom,White Hanging Heart T-Light Holder,85123A,489837,2009-02-12 14:21:00,10,2.95,27,,,
14396,United Kingdom,Christmas Hanging Tree With Bell,21809,489837,2009-02-12 14:21:00,20,1.25,25,,,
14396,United Kingdom,Glitter Christmas Tree,21817,489837,2009-02-12 14:21:00,10,0.85,8.5,,,
14396,United Kingdom,Glitter Christmas Heart ,21818,489837,2009-02-12 14:21:00,10,0.85,8.5,,,
14396,United Kingdom,Glitter Christmas Star ,21819,489837,2009-02-12 14:21:00,10,0.85,8.5,,,
14396,United Kingdom,Wood S/3 Cabinet Ant White Finish,82486,489837,2009-02-12 14:21:00,2,7.95,15.9,,,
14396,United Kingdom,Fairy Cake Candles,72756,489837,2009-02-12 14:21:00,18,1.49,26.82,,,
14122,United Kingdom,Piccadilly Tea Set,20747,489840,2009-02-12 14:22:00,6,14.95,27,,,
16987,United Kingdom, Vintage Design Gift Tags,21493,489855,2009-02-12 14:34:00,6,0.85,5.1,,,
16987,United Kingdom,White Advent Candle,72529W,489855,2009-02-12 14:34:00,1,2.12,2.12,,,
16987,United Kingdom,Red Woolly Hottie White Heart.,84029E,489855,2009-02-12 14:34:00,2,3.75,7.5,,,
16987,United Kingdom,Knitted Union Flag Hot Water Bottle,84029G,489855,2009-02-12 14:34:00,3,3.75,11.25,,,
16987,United Kingdom,Red White Scarf  Hot Water Bottle,21488,489855,2009-02-12 14:34:00,3,3.95,11.85,,,
16987,United Kingdom,Blue White Scarf Hot Water Bottle,21489,489855,2009-02-12 14:34:00,3,3.95,11.85,,,
16987,United Kingdom,Hot Water Bottle Tea And Sympathy,22114,489855,2009-02-12 14:34:00,2,3.95,7.9,,,
16987,United Kingdom,Pink Stripe Hot Water Bottle,21480,489855,2009-02-12 14:34:00,2,2.95,5.9,,,
16987,United Kingdom,Lunch Bag Red Spotty,20725,489855,2009-02-12 14:34:00,3,1.65,4.95,,,
16987,United Kingdom,Charlie + Lola Red Hot Water Bottle,84032B,489855,2009-02-12 14:34:00,2,2.95,5.9,,,
16987,United Kingdom,Charlie+Lola Pink Hot Water Bottle,84032A,489855,2009-02-12 14:34:00,2,2.95,5.9,,,
16987,United Kingdom,Chocolate Hot Water Bottle,22112,489855,2009-02-12 14:34:00,2,4.95,9.9,,,
16987,United Kingdom,Silver Christmas Tree Bauble Stand ,84352,489855,2009-02-12 14:34:00,1,16.95,16.95,,,
16987,United Kingdom,Wooden Frame Antique White ,82494L,489855,2009-02-12 14:34:00,2,2.95,5.9,,,
16987,United Kingdom,Wooden Picture Frame White Finish,82482,489855,2009-02-12 14:34:00,2,2.55,5.1,,,
16987,United Kingdom,Potting Shed Coffee Mug,21869,489855,2009-02-12 14:34:00,1,1.25,1.25,,,
16987,United Kingdom,If You Can'T Stand The Heat Mug,21873,489855,2009-02-12 14:34:00,1,1.25,1.25,,,
16987,United Kingdom,Glamorous  Mug,21872,489855,2009-02-12 14:34:00,2,1.25,2.5,,,
16987,United Kingdom,Home Sweet Home Mug,21877,489855,2009-02-12 14:34:00,1,1.25,1.25,,,
16987,United Kingdom,Gin And Tonic Mug,21874,489855,2009-02-12 14:34:00,1,1.25,1.25,,,
16987,United Kingdom,Potting Shed Tea Mug,21868,489855,2009-02-12 14:34:00,1,1.25,1.25,,,
16987,United Kingdom,Do Not Touch My Stuff Door Hanger ,21163,489855,2009-02-12 14:34:00,1,1.45,1.45,,,
16987,United Kingdom,Beware Of The Cat Metal Sign ,21165,489855,2009-02-12 14:34:00,1,1.69,1.69,,,
16987,United Kingdom,Keep Out Boys Door Hanger ,21161,489855,2009-02-12 14:34:00,1,1.45,1.45,,,
16987,United Kingdom,Do Not Touch My Stuff Door Hanger ,21163,489855,2009-02-12 14:34:00,2,1.45,2.9,,,
16987,United Kingdom,Vintage Union Jack Doorstop,21624,489855,2009-02-12 14:34:00,1,5.95,5.95,,,
16987,United Kingdom,Red/White Dots Ruffled Umbrella,85014B,489855,2009-02-12 14:34:00,1,5.95,5.95,,,
16987,United Kingdom,Set Of Three Vintage Gift Wraps,21491,489855,2009-02-12 14:34:00,3,1.95,5.85,,,
16987,United Kingdom,Set Of Three 50'S Gift Wraps ,21490,489855,2009-02-12 14:34:00,3,1.95,5.85,,,
17809,United Kingdom,Set/12 Taper Candles,72598,489862,2009-02-12 14:52:00,18,0.85,15.3,,,
17809,United Kingdom,Brown Flower Lights,79342B,489862,2009-02-12 14:52:00,27,5.45,27,,,
17809,United Kingdom,Pink Cherry Lights,79323P,489862,2009-02-12 14:52:00,27,5.45,27,,,
17809,United Kingdom, White Cherry Lights,79323W,489862,2009-02-12 14:52:00,24,5.45,27,,,
15917,United Kingdom,Lunch Bag Red Spotty,20725,489863,2009-02-12 14:55:00,1,1.65,1.65,,,
15917,United Kingdom,Pink Fairy Cake Child'S Apron,47591D,489863,2009-02-12 14:55:00,1,1.95,1.95,,,
15917,United Kingdom,Set 12 Retro White Chalk Sticks,21916,489863,2009-02-12 14:55:00,1,0.42,0.42,,,
15917,United Kingdom,Toast Its - Best Mum,21354,489863,2009-02-12 14:55:00,1,1.25,1.25,,,
15917,United Kingdom,Toast Its - Dinosaur,21357,489863,2009-02-12 14:55:00,1,1.25,1.25,,,
15917,United Kingdom,Toast Its - Happy Birthday,21358,489863,2009-02-12 14:55:00,1,1.25,1.25,,,
15917,United Kingdom,200 Red + White Bendy Straws,22315,489863,2009-02-12 14:55:00,4,1.25,5,,,
15917,United Kingdom,Pink Vintage Paisley Picnic Bag,21933,489863,2009-02-12 14:55:00,1,2.95,2.95,,,
15917,United Kingdom,Strawberry Candy Bag,20730,489863,2009-02-12 14:55:00,1,1.25,1.25,,,
15917,United Kingdom,White Goose Feather Christmas Tree ,21262,489863,2009-02-12 14:55:00,1,16.95,16.95,,,
15917,United Kingdom,Pastel Blue Photo Album ,16202B,489863,2009-02-12 14:55:00,1,5.55,5.55,,,
15917,United Kingdom,Vintage Keepsake Box Beauty Girl,20905,489863,2009-02-12 14:55:00,1,6.35,6.35,,,
15917,United Kingdom,Folkart Heart Napkin Rings,35965,489863,2009-02-12 14:55:00,1,2.95,2.95,,,
15917,United Kingdom,Red Spotty Apron ,21042,489863,2009-02-12 14:55:00,1,5.95,5.95,,,
15917,United Kingdom,Red Woolly Hottie White Heart.,84029E,489863,2009-02-12 14:55:00,1,3.75,3.75,,,
15917,United Kingdom,Chick Grey Hot Water Bottle,21484,489863,2009-02-12 14:55:00,1,3.45,3.45,,,
15917,United Kingdom,Pink Stripe Hot Water Bottle,21480,489863,2009-02-12 14:55:00,1,2.95,2.95,,,
15917,United Kingdom,Blue Fairy Cake Child'S Apron,47591C,489863,2009-02-12 14:55:00,1,1.95,1.95,,,
14987,United Kingdom,White Tissue Ream,22415,489864,2009-02-12 14:56:00,1,7.95,7.95,,,
14987,United Kingdom,Red Hanging Heart T-Light Holder,21733,489864,2009-02-12 14:56:00,27,2.55,27,,,
14987,United Kingdom,White Hanging Heart T-Light Holder,85123A,489864,2009-02-12 14:56:00,27,2.55,27,,,
14080,United Kingdom,Kensington Coffee Set,20748,489865,2009-02-12 15:01:00,1,12.75,12.75,,,
14080,United Kingdom,Blue Diner Wall Clock,22192,489865,2009-02-12 15:01:00,1,8.5,8.5,,,
14080,United Kingdom,Eau De Nil Diner Wall Clock,22191,489865,2009-02-12 15:01:00,1,8.5,8.5,,,
14080,United Kingdom,Berries Chunky Knitted Throw ,46775B,489865,2009-02-12 15:01:00,2,16.95,27,,,
14080,United Kingdom, Peace Wooden Block Letters,22119,489865,2009-02-12 15:01:00,2,6.95,13.9,,,
14080,United Kingdom,Noel Wooden Block Letters ,22121,489865,2009-02-12 15:01:00,2,5.95,11.9,,,
14080,United Kingdom,Home Building Block Word,21754,489865,2009-02-12 15:01:00,2,5.95,11.9,,,
14080,United Kingdom,Bath Building Block Word,21756,489865,2009-02-12 15:01:00,4,5.95,23.8,,,
14080,United Kingdom,Joy Wooden Block Letters,22118,489865,2009-02-12 15:01:00,2,4.95,9.9,,,
14080,United Kingdom,Lavender Scented Fabric Heart,21114,489865,2009-02-12 15:01:00,5,1.25,6.25,,,
14080,United Kingdom,Scottie Dog Hot Water Bottle,22111,489865,2009-02-12 15:01:00,3,4.95,14.85,,,
14080,United Kingdom,White Skull Hot Water Bottle ,21479,489865,2009-02-12 15:01:00,1,3.75,3.75,,,
14080,United Kingdom,Knitted Union Flag Hot Water Bottle,84029G,489865,2009-02-12 15:01:00,3,3.75,11.25,,,
14080,United Kingdom, Black Pirate Treasure Chest,22068,489865,2009-02-12 15:01:00,2,1.65,3.3,,,
14080,United Kingdom,Set/5 Blue Spotty Lid Glass Bowls,20913,489865,2009-02-12 15:01:00,2,2.95,5.9,,,
14080,United Kingdom,S/16 Vintage Sky Blue Cutlery,84968F,489865,2009-02-12 15:01:00,1,12.75,12.75,,,
14080,United Kingdom,Fairy Cake Candles,72756,489865,2009-02-12 15:01:00,18,1.49,26.82,,,
14080,United Kingdom,Piccadilly Tea Set,20747,489865,2009-02-12 15:01:00,1,14.95,14.95,,,
16200,United Kingdom,Floral Elephant Soft Toy,20692,489866,2009-02-12 15:04:00,1,4.25,4.25,,,
16200,United Kingdom,Large Heart Flowers Hook   ,84971L,489866,2009-02-12 15:04:00,4,1.25,5,,,
16200,United Kingdom,English Rose Small Scented Flower,47578A,489866,2009-02-12 15:04:00,8,0.85,6.8,,,
16200,United Kingdom,Hot Baths Metal Sign,82583,489866,2009-02-12 15:04:00,2,2.1,4.2,,,
16200,United Kingdom,Home Sweet Home Metal Sign ,21164,489866,2009-02-12 15:04:00,1,2.95,2.95,,,
16200,United Kingdom,Washroom Metal Sign,82552,489866,2009-02-12 15:04:00,5,1.25,6.25,,,
16200,United Kingdom,Laundry 15C Metal Sign,82551,489866,2009-02-12 15:04:00,5,1.25,6.25,,,
16200,United Kingdom,Welcome Metal Sign,85151,489866,2009-02-12 15:04:00,5,1.25,6.25,,,
16200,United Kingdom,Grey Heart Hot Water Bottle,22113,489866,2009-02-12 15:04:00,2,3.45,6.9,,,
16200,United Kingdom,Red Spot Heart Hot Water Bottle,21485,489866,2009-02-12 15:04:00,2,4.95,9.9,,,
16200,United Kingdom,Mushroom Blue Hot Water Bottle,21482,489866,2009-02-12 15:04:00,1,2.95,2.95,,,
16200,United Kingdom,Fawn Blue Hot Water Bottle,21481,489866,2009-02-12 15:04:00,2,2.95,5.9,,,
16200,United Kingdom,Floral Dinosaur Green,20693,489866,2009-02-12 15:04:00,1,4.25,4.25,,,
16200,United Kingdom,Home Sweet Home Mug,21877,489866,2009-02-12 15:04:00,6,1.25,7.5,,,
16200,United Kingdom,Charlie + Lola Red Hot Water Bottle,84032B,489866,2009-02-12 15:04:00,2,2.95,5.9,,,
16200,United Kingdom,Cherry Blossom Photo Frame ,84705D,489866,2009-02-12 15:04:00,2,4.65,9.3,,,
16200,United Kingdom,Triangular Ridged Glass Posy Holder,21665,489866,2009-02-12 15:04:00,18,0.65,11.7,,,
16200,United Kingdom,Heart Ivory Trellis Large,22296,489866,2009-02-12 15:04:00,12,1.65,19.8,,,
16200,United Kingdom,Pink Doughnut Trinket Pot ,22064,489866,2009-02-12 15:04:00,1,1.65,1.65,,,
16200,United Kingdom,Heart Decoration Painted Zinc ,22335,489866,2009-02-12 15:04:00,1,0.65,0.65,,,
16200,United Kingdom,Set/6 Pink Bird T-Light Candles,85170D,489866,2009-02-12 15:04:00,2,2.1,4.2,,,
16200,United Kingdom,Red Hanging Heart T-Light Holder,21733,489866,2009-02-12 15:04:00,11,2.95,27,,,
16200,United Kingdom,White Hanging Heart T-Light Holder,85123A,489866,2009-02-12 15:04:00,10,2.95,27,,,
16200,United Kingdom,Pack/12 Russian Doll Cards,84247J,489866,2009-02-12 15:04:00,1,2.95,2.95,,,
16200,United Kingdom,Fairy Cake Greetings Card,84249D,489866,2009-02-12 15:04:00,12,0.42,5.04,,,
16200,United Kingdom,Set/3 Polka Dot Stacking Tins,85232A,489866,2009-02-12 15:04:00,1,4.95,4.95,,,
16200,United Kingdom,French Enamel Candleholder,85053,489866,2009-02-12 15:04:00,1,2.1,2.1,,,
16200,United Kingdom,Enamel Blue Rim Biscuit Bin,35241,489866,2009-02-12 15:04:00,1,4.95,4.95,,,
16200,United Kingdom,White Jewelled Heart Decoration,85061W,489866,2009-02-12 15:04:00,10,0.85,8.5,,,
16200,United Kingdom,Small Heart Flowers Hook ,84971S,489866,2009-02-12 15:04:00,2,0.85,1.7,,,
16200,United Kingdom,Small Hanging Ivory/Red Wood Bird,85199S,489866,2009-02-12 15:04:00,10,0.42,4.2,,,
16200,United Kingdom,Large Hanging Ivory & Red Wood Bird,85199L,489866,2009-02-12 15:04:00,6,0.65,3.9,,,
16200,United Kingdom,Six String Scandinavian Heart Decs,35979,489866,2009-02-12 15:04:00,1,2.95,2.95,,,
16200,United Kingdom,Mini Cake Stand With Hanging Cakes,37446,489866,2009-02-12 15:04:00,1,1.45,1.45,,,
16200,United Kingdom,Mini Cake Stand  Hanging Strawbery,22055,489866,2009-02-12 15:04:00,1,1.65,1.65,,,
16200,United Kingdom,6 Crochet Strawberries,22253,489866,2009-02-12 15:04:00,3,1.25,3.75,,,
16200,United Kingdom,12 Ass Zinc Christmas Decorations,35962,489866,2009-02-12 15:04:00,2,2.1,4.2,,,
16200,United Kingdom,Ceramic Cake Design Spotted Plate,37447,489866,2009-02-12 15:04:00,1,1.49,1.49,,,
16200,United Kingdom,Zinc Willie Winkie  Candle Stick,84832,489866,2009-02-12 15:04:00,15,0.85,12.75,,,
16200,United Kingdom,Noel Garland Painted Zinc ,22340,489866,2009-02-12 15:04:00,1,1.65,1.65,,,
16200,United Kingdom,Etched Glass Bird Tree Decoration,21010,489866,2009-02-12 15:04:00,6,1.25,7.5,,,
16200,United Kingdom,Etched Glass Star Tree Decoration,21009,489866,2009-02-12 15:04:00,6,1.25,7.5,,,
16200,United Kingdom,Hanging Heart Zinc T-Light Holder,84970S,489866,2009-02-12 15:04:00,12,0.85,10.2,,,
16200,United Kingdom,Zinc Metal Heart Decoration,84836,489866,2009-02-12 15:04:00,12,1.25,15,,,
16200,United Kingdom,Painted Bird Assorted Christmas,21133,489866,2009-02-12 15:04:00,6,1.69,10.14,,,
16200,United Kingdom,Rotating Leaves T-Light Holder,21494,489866,2009-02-12 15:04:00,10,2.55,25.5,,,
16200,United Kingdom,Rotating Silver Angels T-Light Hldr,84347,489866,2009-02-12 15:04:00,4,2.55,10.2,,,
16200,United Kingdom,White Lovebird Lantern,22224,489866,2009-02-12 15:04:00,3,2.95,8.85,,,
16200,United Kingdom,Easter Decoration Natural Chick,22265,489866,2009-02-12 15:04:00,15,0.65,9.75,,,
16200,United Kingdom,"Decoration, Hanging Heart+Mirror ",22227,489866,2009-02-12 15:04:00,8,0.65,5.2,,,
16200,United Kingdom,T-Light Holder White Lace,22216,489866,2009-02-12 15:04:00,10,0.85,8.5,,,
16200,United Kingdom,Hanging Heart Zinc T-Light Holder,84970S,489866,2009-02-12 15:04:00,24,0.85,20.4,,,
16200,United Kingdom,English Rose Design Peg Bag,47568,489866,2009-02-12 15:04:00,2,2.1,4.2,,,
16200,United Kingdom,English Rose Placemats,84509A,489866,2009-02-12 15:04:00,2,3.75,7.5,,,
16200,United Kingdom,Red Spotty Round Cake Tins,21217,489866,2009-02-12 15:04:00,1,9.95,9.95,,,
16200,United Kingdom,Four Hook  White Lovebirds,22212,489866,2009-02-12 15:04:00,3,2.1,6.3,,,
16200,United Kingdom,"Tumbler, New England",79030G,489866,2009-02-12 15:04:00,12,1.65,19.8,,,
16200,United Kingdom,"Tumbler, English Rose",79030A,489866,2009-02-12 15:04:00,6,1.65,9.9,,,
16200,United Kingdom,Save The Planet Mug,21871,489866,2009-02-12 15:04:00,6,1.25,7.5,,,
16200,United Kingdom,English Rose Small Scented Flower,47578A,489866,2009-02-12 15:04:00,1,0.85,0.85,,,
16200,United Kingdom,Glass Heart T-Light Holder ,21313,489866,2009-02-12 15:04:00,1,0.85,0.85,,,
16200,United Kingdom,Heart Decoration Painted Zinc ,22335,489866,2009-02-12 15:04:00,14,0.65,9.1,,,
16200,United Kingdom,Glass Heart T-Light Holder ,21313,489866,2009-02-12 15:04:00,5,0.85,4.25,,,
16200,United Kingdom,Bathroom Metal Sign,82580,489866,2009-02-12 15:04:00,5,0.55,2.75,,,
16200,United Kingdom,Kitchen Metal Sign,82578,489866,2009-02-12 15:04:00,3,0.55,1.65,,,
16200,United Kingdom,Assorted Colour Bird Ornament,84879,489866,2009-02-12 15:04:00,24,1.69,27,,,
16200,United Kingdom,Lavender Scented Fabric Heart,21114,489866,2009-02-12 15:04:00,10,1.25,12.5,,,
16200,United Kingdom,Bathroom Metal Sign ,21171,489866,2009-02-12 15:04:00,4,1.45,5.8,,,
16200,United Kingdom,Kitchen Metal Sign,82578,489866,2009-02-12 15:04:00,2,0.55,1.1,,,
16200,United Kingdom,Jumbo Bag Scandinavian Paisley,21928,489866,2009-02-12 15:04:00,4,1.95,7.8,,,
16200,United Kingdom,Jumbo Storage Bag Suki,21931,489866,2009-02-12 15:04:00,2,1.95,3.9,,,
16200,United Kingdom,Jumbo Bag Pink Vintage Paisley,21929,489866,2009-02-12 15:04:00,4,1.95,7.8,,,
16200,United Kingdom,Jumbo Bag Strawberry,85099F,489866,2009-02-12 15:04:00,5,1.95,9.75,,,
16200,United Kingdom,Jumbo Bag Woodland Animals,20712,489866,2009-02-12 15:04:00,4,1.95,7.8,,,
16200,United Kingdom,Jumbo Bag Toys ,20711,489866,2009-02-12 15:04:00,2,1.95,3.9,,,
16200,United Kingdom,Jumbo Bag Red White Spotty ,85099B,489866,2009-02-12 15:04:00,4,1.95,7.8,,,
16200,United Kingdom,Beaded Crystal Heart Blue Small,85129C,489866,2009-02-12 15:04:00,8,1.25,10,,,
16200,United Kingdom,Ivory Hanging Decoration  Butterfly,21384,489866,2009-02-12 15:04:00,8,0.85,6.8,,,
16200,United Kingdom,Ivory Hanging Decoration  Chicken,21388,489866,2009-02-12 15:04:00,6,0.85,5.1,,,
16200,United Kingdom,Set/2 Blue  Noodle Baskets,84288B,489866,2009-02-12 15:04:00,12,1.95,23.4,,,
16200,United Kingdom,Fancy Font Home Sweet Home Doormat,21523,489866,2009-02-12 15:04:00,4,6.75,27,,,
16200,United Kingdom,Spotty  Home Sweet Home Doormat,21524,489866,2009-02-12 15:04:00,2,6.75,13.5,,,
16200,United Kingdom,Door Mat Friendship ,48189,489866,2009-02-12 15:04:00,2,6.75,13.5,,,
16200,United Kingdom,Door Mat New England,48187,489866,2009-02-12 15:04:00,2,6.75,13.5,,,
16200,United Kingdom,Door Mat Fairy Cake,48185,489866,2009-02-12 15:04:00,1,6.75,6.75,,,
16200,United Kingdom,Union Jack Guns & Roses  Doormat,21955,489866,2009-02-12 15:04:00,2,6.75,13.5,,,
16200,United Kingdom,Hanging Jam Jar T-Light Holder,71459,489866,2009-02-12 15:04:00,12,0.85,10.2,,,
16200,United Kingdom,Colour Glass T-Light Holder Hanging,84755,489866,2009-02-12 15:04:00,27,0.65,26,,,
16200,United Kingdom,Classic White Frame,21333,489866,2009-02-12 15:04:00,4,2.95,11.8,,,
16200,United Kingdom,Blue Chalet Birdfeeder,21444,489866,2009-02-12 15:04:00,1,3.75,3.75,,,
16200,United Kingdom,English Rose Photo Frame ,84705A,489866,2009-02-12 15:04:00,1,4.65,4.65,,,
16200,United Kingdom,Cherry Blossom Photo Frame ,84705D,489866,2009-02-12 15:04:00,1,4.65,4.65,,,
16200,United Kingdom,Bath Building Block Word,21756,489866,2009-02-12 15:04:00,2,5.95,11.9,,,
16200,United Kingdom,Home Building Block Word,21754,489866,2009-02-12 15:04:00,3,5.95,17.85,,,
16200,United Kingdom,Love Building Block Word,21755,489866,2009-02-12 15:04:00,2,5.95,11.9,,,
16200,United Kingdom,Lavender Scented Set/9 T-Lights,85231L,489866,2009-02-12 15:04:00,2,0.85,1.7,,,
16200,United Kingdom,Strawberry Scented Set/9 T-Lights,85231E,489866,2009-02-12 15:04:00,2,0.85,1.7,,,
16200,United Kingdom,Orange Scented Set/9 T-Lights,85231G,489866,2009-02-12 15:04:00,2,0.85,1.7,,,
16200,United Kingdom,Cinammon Set Of 9 T-Lights,85231B,489866,2009-02-12 15:04:00,2,0.85,1.7,,,
16200,United Kingdom,Antique Lily Fairy Lights,85042,489866,2009-02-12 15:04:00,4,4.95,19.8,,,
16200,United Kingdom,White Beaded Garland String 20Light,85047,489866,2009-02-12 15:04:00,2,6.35,12.7,,,
16200,United Kingdom,Wooden Picture Frame White Finish,82482,489866,2009-02-12 15:04:00,3,2.55,7.65,,,
16200,United Kingdom,Black Baroque Cuckoo Clock,85164B,489866,2009-02-12 15:04:00,1,12.75,12.75,,,
16200,United Kingdom,White Baroque Wall Clock ,85163A,489866,2009-02-12 15:04:00,1,12.75,12.75,,,
16200,United Kingdom,Candy Pink French Boudoir Clock,85165,489866,2009-02-12 15:04:00,2,9.95,19.9,,,
16200,United Kingdom,Set Of 3 Pink Flying Ducks,35004P,489866,2009-02-12 15:04:00,2,5.45,10.9,,,
16200,United Kingdom,Red Star Card Holder,22186,489866,2009-02-12 15:04:00,2,2.95,5.9,,,
16200,United Kingdom,White Metal Baroque Photo Frame,85166A,489866,2009-02-12 15:04:00,3,3.75,11.25,,,
16200,United Kingdom,Red Peony Photo Frame ,84705F,489866,2009-02-12 15:04:00,2,4.65,9.3,,,
16200,United Kingdom,"White Pearl Beaded Heart, Small",85129A,489866,2009-02-12 15:04:00,6,1.25,7.5,,,
16200,United Kingdom,Paper Bunting White Lace,22087,489866,2009-02-12 15:04:00,1,2.95,2.95,,,
16200,United Kingdom,Paper Bunting Coloured Lace,22088,489866,2009-02-12 15:04:00,1,2.95,2.95,,,
16200,United Kingdom,Strawberry Ceramic Trinket Box,21232,489866,2009-02-12 15:04:00,5,1.25,6.25,,,
16200,United Kingdom,Sweetheart Ceramic Trinket Box,21231,489866,2009-02-12 15:04:00,5,1.25,6.25,,,
16200,United Kingdom,Mini Cake Stand Hanging Hearts,22054,489866,2009-02-12 15:04:00,1,1.65,1.65,,,
15794,United Kingdom,Set/6 Ivory Bird T-Light Candles,85170A,489868,2009-02-12 15:10:00,6,2.1,12.6,,,
15794,United Kingdom,S/12 Vanilla  Botanical T-Lights,21613,489868,2009-02-12 15:10:00,6,2.95,17.7,,,
15794,United Kingdom,S/2 Beach Hut Stools,84690,489868,2009-02-12 15:10:00,6,7.95,27,,,
15794,United Kingdom,Noel Wooden Block Letters ,22121,489868,2009-02-12 15:10:00,24,5.45,27,,,
15794,United Kingdom,Hanging Heart Zinc T-Light Holder,84970S,489868,2009-02-12 15:10:00,12,0.85,10.2,,,
15794,United Kingdom,Antique Silver Tea Glass Etched,84946,489868,2009-02-12 15:10:00,12,1.25,15,,,
15794,United Kingdom,Jumbo Bag Owls,20713,489868,2009-02-12 15:10:00,10,1.95,19.5,,,
15794,United Kingdom,Paper Chain Kit Empire,22084,489868,2009-02-12 15:10:00,12,2.95,27,,,
15794,United Kingdom,Box Of 9 Pebble Candles,20886,489868,2009-02-12 15:10:00,27,1.65,27,,,
15794,United Kingdom,Natural Bark Candle Large,21282,489868,2009-02-12 15:10:00,24,3.75,27,,,
15794,United Kingdom,Set Of 12 Lily Botanical T-Lights,21611,489868,2009-02-12 15:10:00,27,2.95,27,,,
15794,United Kingdom,White Tissue Ream,22415,489868,2009-02-12 15:10:00,1,7.95,7.95,,,
15794,United Kingdom,Cake Stand Lace White,22218,489868,2009-02-12 15:10:00,3,4.25,12.75,,,
15794,United Kingdom,Set/6 Turquoise Butterfly T-Lights,72351A,489868,2009-02-12 15:10:00,24,2.1,27,,,
16200,United Kingdom,Cat Bowl ,22350,489869,2009-02-12 15:15:00,1,2.55,2.55,,,
16200,United Kingdom,"Dog Bowl , Chasing Ball Design",22349,489869,2009-02-12 15:15:00,1,3.75,3.75,,,
16200,United Kingdom,Red Enchanted Forest Placemat,85114C,489869,2009-02-12 15:15:00,1,1.65,1.65,,,
16200,United Kingdom,White Honeycomb Paper Fan ,21193,489869,2009-02-12 15:15:00,1,2.1,2.1,,,
16200,United Kingdom,Scandinavian Reds Ribbons,85049E,489869,2009-02-12 15:15:00,1,1.25,1.25,,,
16200,United Kingdom,12 Ass Zinc Christmas Decorations,35962,489869,2009-02-12 15:15:00,1,2.1,2.1,,,
16200,United Kingdom,White Christmas Tree Decoration ,21805,489869,2009-02-12 15:15:00,4,0.42,1.68,,,
16200,United Kingdom,Noel Garland Painted Zinc ,22340,489869,2009-02-12 15:15:00,1,1.65,1.65,,,
16200,United Kingdom,Dove Decoration Painted Zinc ,22336,489869,2009-02-12 15:15:00,2,0.65,1.3,,,
16200,United Kingdom,Angel Decoration Painted Zinc ,22337,489869,2009-02-12 15:15:00,2,0.65,1.3,,,
16200,United Kingdom,Red Hanging Heart T-Light Holder,21733,489869,2009-02-12 15:15:00,1,2.95,2.95,,,
16200,United Kingdom,Star Portable Table Light ,21743,489869,2009-02-12 15:15:00,1,2.95,2.95,,,
16200,United Kingdom,Traditional Wooden Skipping Rope,21891,489869,2009-02-12 15:15:00,1,1.25,1.25,,,
16200,United Kingdom,Padded Red Heart Decoration,85080,489869,2009-02-12 15:15:00,1,1.25,1.25,,,
16200,United Kingdom,Set/16 White Shiny & Matt Baubles,35603C,489869,2009-02-12 15:15:00,1,2.1,2.1,,,
16200,United Kingdom,Zinc Willie Winkie  Candle Stick,84832,489869,2009-02-12 15:15:00,2,0.85,1.7,,,
16200,United Kingdom,Assorted Colour Bird Ornament,84879,489869,2009-02-12 15:15:00,5,1.69,8.45,,,
